fid,nn_rep,lhs_rep,ela_distr.skewness,fitness_distance.fitness_std,nbc.nn_nb.sd_ratio,nbc.nb_fitness.cor,ela_meta.lin_simple.adj_r2,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_w_interact.adj_r2
1,orig,26,0.6506701318590704,0.026753939364002072,0.808043203527835,-0.255710688361992,0.2776284144866903,0.28855340228213744,1.0,1.0
1,orig,27,0.4433578079152357,0.02638221435105384,0.8189704168377834,-0.28135773344674886,0.2721683285954346,0.284192454980546,1.0,1.0
1,orig,28,0.5714099047917546,0.027942588741583622,0.8315772550951936,-0.2896429759330127,0.26873237766338587,0.270531481407582,1.0,1.0
1,orig,29,0.6401116825491885,0.026628546389849538,0.8192511778698685,-0.27407074465075315,0.2759927036072104,0.274879937504271,1.0,1.0
1,orig,30,0.6167272367343392,0.02666595290769993,0.8053553574499096,-0.280700064145895,0.27721133223089456,0.27561673858846314,1.0,1.0
1,orig,31,0.5519746174222536,0.024995131778319007,0.8422098450967012,-0.2895146712855715,0.275041929214069,0.2783652421971622,1.0,1.0
1,orig,32,0.6472563266696815,0.03211142414160734,0.8286658471364993,-0.2763626652734934,0.2582969347845032,0.26377236339946897,1.0,1.0
1,orig,33,0.48883072407275757,0.029525217857148383,0.8484936672784864,-0.2944290597244808,0.279421177272005,0.2827966384379773,1.0,1.0
1,orig,34,0.6611328175758386,0.022003036705998694,0.8042022176915681,-0.2888218355884696,0.27855685293664245,0.2759842357408082,1.0,1.0
1,orig,35,0.5962485441804585,0.029100620183552466,0.8083865381823584,-0.2945432205695983,0.26384426131888394,0.2622825483566965,1.0,1.0
1,orig,36,0.6617443874029413,0.027399517844099844,0.7888443119088993,-0.2796365414627253,0.2867246714284174,0.28449701916081815,1.0,1.0
1,orig,37,0.534415410355488,0.023900489305649295,0.8151212641233802,-0.2938509077754845,0.2573481707025689,0.26085856824430487,1.0,1.0
1,orig,38,0.5467671882468029,0.02704870738597512,0.7635584631239172,-0.2886731939406998,0.24423041083107588,0.24897967015116718,1.0,1.0
1,orig,39,0.5786046343469247,0.026047511144645027,0.8292085188128897,-0.29238880168649745,0.2537761319970244,0.25391665195240265,1.0,1.0
1,orig,40,0.526769138467156,0.026800450668181885,0.8188019520088813,-0.2805131364121467,0.2834182535640971,0.2822056938482588,1.0,1.0
1,orig,41,0.5497279960300732,0.021731895994857413,0.7896432045908587,-0.2951933141885922,0.2558305854793216,0.26026214788721125,1.0,1.0
1,orig,42,0.6404700687304038,0.025434352969161144,0.7953537922788957,-0.28503483389277035,0.2786091211554601,0.2804421273123232,1.0,1.0
1,orig,43,0.5991458835853447,0.03107190198201547,0.8470620872058126,-0.2843115627169071,0.2650220737241218,0.2641892994257846,1.0,1.0
1,orig,44,0.5752055686213916,0.024904964254862168,0.8207077649922231,-0.2753269730781628,0.32186795106627264,0.3199501003292007,1.0,1.0
1,orig,45,0.6568346866470351,0.029397377989956442,0.8052299532263595,-0.2847789329798489,0.27098062927666233,0.2711235865275001,1.0,1.0
1,orig,46,0.5557317137780634,0.02442327700210356,0.8367247006536952,-0.2566255669741932,0.28136404334824094,0.28770994475891987,1.0,1.0
1,orig,47,0.59291454145975,0.026954668142084005,0.8127146145243906,-0.2737838144396142,0.27476380367791087,0.2726375814234654,1.0,1.0
1,orig,48,0.5318394702573402,0.02770101693805239,0.8064521536767144,-0.2710705138974547,0.27983517014820714,0.27846343047890376,1.0,1.0
1,orig,49,0.5739471615506184,0.025697586684239035,0.8207833489853809,-0.28892533103363127,0.2804772129709895,0.27764236319489444,1.0,1.0
1,orig,50,0.6287557015331203,0.026375260324635965,0.7945021619564624,-0.29138080323080934,0.3455331596079122,0.3460594770755414,1.0,1.0
1,orig,51,0.5373413574160252,0.026868742509126256,0.8274253579612362,-0.2894336211943933,0.27618368472286825,0.28035062897435004,1.0,1.0
1,orig,52,0.5783204633269677,0.024834320186940845,0.8213733918020844,-0.28468184383571754,0.2782845417321437,0.27867368609518495,1.0,1.0
1,orig,53,0.5783723787775694,0.02829338230599058,0.8228174697096157,-0.2720609649586401,0.24924181768610454,0.24808932426515107,1.0,1.0
1,orig,54,0.6580374803243342,0.022871748881662993,0.83659578790674,-0.27190931256559325,0.27986627277181575,0.27988999650180013,1.0,1.0
1,orig,55,0.5276391035097365,0.03033632506590196,0.8171944923759366,-0.28658727683612795,0.28816459835208874,0.2932527655800252,1.0,1.0
1,orig,56,0.5791416799318363,0.0257283594544783,0.8333543471585163,-0.27251307145977377,0.262689982834337,0.26755047190637526,1.0,1.0
1,orig,57,0.6029494138623634,0.02398157216929422,0.8129719405969351,-0.28740120440615113,0.2939862341091658,0.2965008793675705,1.0,1.0
1,orig,58,0.5891360060218409,0.02858071547366055,0.8285685401541758,-0.2761008334565194,0.28805882062529364,0.28660300521839743,1.0,1.0
1,orig,59,0.5645916792446577,0.030250270261825314,0.7767567880540168,-0.28442182674167893,0.27999090919575376,0.27806647689947295,1.0,1.0
1,orig,60,0.6161206726457891,0.02555604268155964,0.8370076392380505,-0.290545249460341,0.29808056973385355,0.31188590221440504,1.0,1.0
1,orig,61,0.5690645184435728,0.021962375033197302,0.7984607695943939,-0.26893238535534597,0.282396857549879,0.28167739449790075,1.0,1.0
1,orig,62,0.677993764609073,0.03326538168030609,0.8228149707896385,-0.2950782165655699,0.32849076698271673,0.3284723042641765,1.0,1.0
1,orig,63,0.629673420767629,0.021354185115440114,0.8263133794495904,-0.27346126142393073,0.257217196302294,0.25466993159210927,1.0,1.0
1,orig,64,0.46746473271164324,0.02778547126075068,0.7960190205578787,-0.28941408892493303,0.2713744907478566,0.27815808662021,1.0,1.0
1,orig,65,0.47245568080399736,0.0281285454850875,0.8062391865933134,-0.2840438515173509,0.2567537887447001,0.261366644832959,1.0,1.0
1,orig,66,0.5974462864282782,0.02037656971341153,0.8033479626244368,-0.27814557737690726,0.27047327592973336,0.26885220356965844,1.0,1.0
1,orig,67,0.5668260313310511,0.02488820218463636,0.7961445471332619,-0.2803856322911135,0.26237116403957916,0.28307642956284096,1.0,1.0
1,orig,68,0.48760238425041175,0.027927039997504736,0.8520228715765739,-0.30004693663465826,0.2650370197307307,0.2661139300151548,1.0,1.0
1,orig,69,0.6000347697330377,0.025249545517760492,0.7955015303940851,-0.2942742522241488,0.2883226177344903,0.2859607022352386,1.0,1.0
1,orig,70,0.5865465193198693,0.02709314438445148,0.8356746989695354,-0.28631516974342897,0.28781647156696344,0.2901358144266656,1.0,1.0
1,orig,71,0.5420574271339885,0.027890427027337426,0.8317194051843629,-0.2783332310652835,0.2741453507137954,0.27170565611142283,1.0,1.0
1,orig,72,0.5916524300537933,0.028064781565674348,0.8092939356753031,-0.2706060035896416,0.2564108352287836,0.25682608988440614,1.0,1.0
1,orig,73,0.5664582282073698,0.03091572847917729,0.8041225589275678,-0.29158682546884446,0.31773526967887933,0.31697504479427885,1.0,1.0
1,orig,74,0.625982455768677,0.02706062974138276,0.8086930822872482,-0.3002438055590264,0.2411462976795773,0.24336514383841823,1.0,1.0
1,orig,75,0.47298628623188954,0.028249078854833465,0.8197233467407851,-0.28795891118082717,0.2775449301763623,0.29747367519630785,1.0,1.0
1,orig,76,0.6275130141696765,0.029363352186949014,0.8005650129670634,-0.2794374353458024,0.25625976037028153,0.25476269020171816,1.0,1.0
1,orig,77,0.7180907030113107,0.02592514146591133,0.7853183689545041,-0.2778210656478687,0.27385427737638124,0.2744788824591612,1.0,1.0
1,orig,78,0.707939761789294,0.028982161478791825,0.8317666734820269,-0.2863545658984532,0.3198061509778257,0.3204874035115226,1.0,1.0
1,orig,79,0.5726023149662584,0.027140255170536018,0.8148972635374139,-0.27405712052013204,0.2950848328801392,0.29331104430209975,1.0,1.0
1,orig,80,0.5704512762443233,0.025559740210132575,0.8112352678283092,-0.28127615634870706,0.24739762771200102,0.25458334039512065,1.0,1.0
1,orig,81,0.5700181255175808,0.03044464703464601,0.7889591565318079,-0.2799412273182077,0.2981319483205598,0.2966655996520593,1.0,1.0
1,orig,82,0.5852192274244389,0.03374008142794071,0.8052738633652305,-0.2878497148096367,0.27282216729299347,0.275781836156759,1.0,1.0
1,orig,83,0.6734089043386737,0.02398963363653165,0.7871406963124641,-0.2630982378425236,0.2972499644542008,0.306379176095816,1.0,1.0
1,orig,84,0.5994667202221726,0.030084385960028878,0.8180329926743776,-0.2876723515233599,0.29634077675184467,0.298278549264512,1.0,1.0
1,orig,85,0.584672700461537,0.024764881173268503,0.8378920713055248,-0.2806672565665691,0.31962855803986123,0.32369603304158845,1.0,1.0
1,orig,86,0.5584166450361675,0.02843826870280188,0.8173779081576819,-0.2954940002563453,0.2795770794887439,0.27812079620840036,1.0,1.0
1,orig,87,0.5248476479380999,0.025813048941984457,0.7984492478067141,-0.27765835294396657,0.24510610232293029,0.24592856503685423,1.0,1.0
1,orig,88,0.7479913124631484,0.023376939233901516,0.7824223959150275,-0.28255093649845475,0.2703000450900843,0.26933520723696114,1.0,1.0
1,orig,89,0.5684553665165962,0.022513693939676695,0.8149803613342831,-0.2818413484262818,0.22127237980346315,0.22865833295474514,1.0,1.0
1,orig,90,0.7357376177505193,0.025108102717344264,0.8211659067664083,-0.2842738214546195,0.3034124611677549,0.3052106171002573,1.0,1.0
1,orig,91,0.7191163969501235,0.02819754679511442,0.7983315121844362,-0.29308349522777943,0.2519529053397549,0.2713996459386495,1.0,1.0
1,orig,92,0.7114130095237614,0.023208135210059322,0.778509564353584,-0.2778121471645123,0.28078332806620165,0.28013194117084417,1.0,1.0
1,orig,93,0.5784292028152966,0.023637420680835297,0.7919769114238767,-0.27514251624675906,0.31035907026322784,0.31022365113277806,1.0,1.0
1,orig,94,0.5964514364474991,0.028478006701975138,0.8226098308800889,-0.2790728803192789,0.3422487300440883,0.34194287596270423,1.0,1.0
1,orig,95,0.6172276835304615,0.018185673396693077,0.8252461021624683,-0.26386983415985044,0.3317498801542257,0.33547800675190775,1.0,1.0
1,orig,96,0.5831383828524018,0.029062848660061237,0.7959427738646571,-0.2930598992300829,0.2691382226178346,0.27249305319219475,1.0,1.0
1,orig,97,0.6827822230781292,0.025087830981245656,0.7745310776571538,-0.26728704889038346,0.2855292552077132,0.28595438377671756,1.0,1.0
1,orig,98,0.5982050490878823,0.027396677544440324,0.8407504089798676,-0.28012846443117473,0.3170292327782017,0.32050595024415807,1.0,1.0
1,orig,99,0.6556500501423582,0.025252228904176832,0.828153359123559,-0.2804773835044779,0.23087901574678804,0.23728654288367235,1.0,1.0
2,orig,0,0.8644001837783831,0.0010359650553846105,0.5515797160250331,-0.14549522727901237,0.883977264663364,0.8863006875096849,0.9979867212756071,0.9981835890235754
2,orig,1,0.8642862219485407,0.0010490756766240064,0.6067406315805907,-0.1538984466868168,0.8841406735705084,0.8849845519570168,0.9979839200416598,0.9982230681544122
2,orig,2,0.8643270078677974,0.0010550971623242956,0.5687725250014661,-0.15260005184138897,0.8843541245496951,0.8850489307908389,0.9979933974486679,0.9981981130632569
2,orig,3,0.8643444978296121,0.0010227059751359408,0.5713462807208339,-0.15056033044108205,0.8845165483913218,0.8840670991142997,0.9979860380745518,0.9982446136247677
2,orig,4,0.8641212637783522,0.001041794795377837,0.627922210984203,-0.14679746373198246,0.8841290698241281,0.885264740506915,0.9979905660857493,0.9982213896535094
2,orig,5,0.864425610337313,0.0010660342467411592,0.6062729810311452,-0.152252323827355,0.8841860138199384,0.8842116711182327,0.9979947153550301,0.9982216241974607
2,orig,6,0.8644206917994993,0.001042052307496656,0.55807027389802,-0.15197996110233936,0.8842755243910205,0.8840769284444562,0.9979874205728381,0.9982015082023499
2,orig,7,0.8641376446640261,0.0010544404590267964,0.5921505326988536,-0.15283359432294855,0.8843363046435161,0.8839362128586039,0.9979933003431918,0.9981977734192401
2,orig,8,0.8640622258322213,0.0010612991587542287,0.6413676959119097,-0.1515501775994379,0.8841068998424855,0.8843457382618845,0.9979983851623089,0.9982225474364409
2,orig,9,0.8640531503411384,0.0010552097652111261,0.6120451309214117,-0.14673339402619662,0.884431410878447,0.8848033198761054,0.997983282801756,0.9982084426042529
2,orig,10,0.864363973849045,0.0010462690430404905,0.5963444481576309,-0.13709518915318084,0.88421758005263,0.8842293549806362,0.9979963460145489,0.9982234653071673
2,orig,11,0.8645100210862725,0.0010520532738993948,0.6320049290018438,-0.1592797406058204,0.884455685932191,0.8856076923796832,0.9980254509379951,0.9983009987514911
2,orig,12,0.8640084882499734,0.0010605785292205963,0.5486240684582655,-0.1344859822882597,0.8841554423736795,0.885283432203906,0.9980077558381509,0.9982554598166462
2,orig,13,0.8641528361952884,0.0010435777321374591,0.5330850009718996,-0.14158992864392694,0.8845063526246837,0.8844008222810431,0.9979892752037098,0.9981926734838379
2,orig,14,0.8644199078569234,0.0010627152596074895,0.5933729186016494,-0.14873940903275978,0.8842190517930936,0.8842521563972909,0.9979938257088519,0.9982066421496874
2,orig,15,0.8642672556864232,0.001054129973877947,0.5658644657450613,-0.1609040538624773,0.8841364981984003,0.8837478444327491,0.9979917894101396,0.9982075048025594
2,orig,16,0.8646719715360616,0.0010506361925128218,0.6149856252076626,-0.14729750863278096,0.8841706014046312,0.8841252966554884,0.997984559498248,0.9982001866652651
2,orig,17,0.8641176431022569,0.0010106376456796918,0.5501028944679243,-0.15004260996263505,0.8840179958868111,0.8839697327066152,0.9979871878816726,0.9981831756477864
2,orig,18,0.8640147627538246,0.0010566284435545238,0.6121416525848727,-0.1484334484145132,0.8845397816356554,0.8847820885002857,0.9980020881399836,0.998222735348914
2,orig,19,0.863448165126236,0.0010689483828403169,0.610305978333879,-0.15615075850951762,0.8849780879075704,0.8847669341826511,0.9979862899099826,0.99818695148761
2,orig,20,0.8641213278276542,0.001032757487909599,0.6299798943611776,-0.14453441769091757,0.8840691411227555,0.8845665153767934,0.9979929942488933,0.9982373456015223
2,orig,21,0.864172730183978,0.0010274926252577766,0.5632807178555288,-0.1490630199263799,0.8846691175627165,0.8843356577229767,0.9979913927008763,0.9982102954613227
2,orig,22,0.8639340825930123,0.0010484889671886477,0.591018499268291,-0.15220545480418873,0.8844943779129939,0.8842479919009129,0.9979944379772429,0.9982268472363233
2,orig,23,0.8639223067520689,0.0010646736902616965,0.5946748471082075,-0.15159880573750356,0.8842541026092493,0.8856829157600357,0.998011632749178,0.998227083268438
2,orig,24,0.8648077046901901,0.001055988955791739,0.6369559932030341,-0.14899961387148908,0.8840486181599096,0.8837845112931,0.9979858438420897,0.9981957977533008
2,orig,25,0.8639440447641034,0.0010627885590121001,0.6357968495703614,-0.14794633155838316,0.8842253036178724,0.8838078295137806,0.9979904828944433,0.9982293304523022
2,orig,26,0.8637425445670915,0.0010530458846600597,0.5962701951636229,-0.14394389475439381,0.8842976665653618,0.884285665886726,0.9980062554737413,0.9982244118552633
2,orig,27,0.864199511423969,0.0010505512468298491,0.4927896392588167,-0.1565946945386044,0.8851470390345072,0.8851885853226007,0.9979844989333663,0.9981906050021605
2,orig,28,0.8641761455262897,0.0010592072451091482,0.5891590537519119,-0.1443391775735903,0.8847142361617587,0.8848759042829887,0.9979915945697225,0.998254275599441
2,orig,29,0.8640211671324088,0.001073813832958653,0.6406411898484564,-0.14721633681057938,0.8840496239578246,0.8839425438943316,0.9979999780512054,0.9982728030241964
2,orig,30,0.8646894219197522,0.0010560141738103655,0.5798128567845429,-0.14277328874072323,0.8842525848368091,0.8839739714823386,0.9979852208342705,0.9982456816992624
2,orig,31,0.8642631394082436,0.0010437778527680847,0.6399386590116921,-0.14178708862736128,0.8841826979978085,0.8842709595889963,0.9979883821042916,0.9982173378785077
2,orig,32,0.8644102000194952,0.0010492078330594094,0.6952198771927842,-0.14358373839358288,0.8839765503720486,0.8842805827906938,0.9979836733611975,0.9981824454829034
2,orig,33,0.8640814077444655,0.0010393899291712768,0.6440876013282831,-0.15708378477207463,0.884231769615837,0.8840101147532134,0.9979894007904808,0.9981947909714591
2,orig,34,0.8641651722710055,0.0010235741695082535,0.543425795580655,-0.15245194097573295,0.8841507476867374,0.8843461252785467,0.9979817767888676,0.9981773031896373
2,orig,35,0.8640135108961783,0.0010553070249279947,0.5707489484958336,-0.1498856072593223,0.8845031334903745,0.884263333422203,0.9979901536278999,0.9982322422702934
2,orig,36,0.8641423785220386,0.0010472509642183065,0.6033264345109391,-0.15270198410057076,0.8841193585526166,0.8845571079629017,0.9979918197609344,0.9981982232218384
2,orig,37,0.8640970395437005,0.0010481745138113195,0.5717965920275943,-0.15176706327590977,0.8843641031628903,0.8844995629606587,0.9980063563907219,0.9982279624721406
2,orig,38,0.8641751799603661,0.0010561009656369694,0.5333299993206747,-0.13906352204113398,0.8841520846320337,0.8843843333292009,0.9979874833771981,0.9982321971394766
2,orig,39,0.8641215126800945,0.001041069221696806,0.5985209121572613,-0.1413991435017675,0.8852460399164264,0.884789752620623,0.9979844554349067,0.9982103639872303
2,orig,40,0.8640531075607294,0.0010390753355358883,0.6349226312010081,-0.13738729829373653,0.8840799735798791,0.883905018150178,0.9979890045388784,0.9982062796585236
2,orig,41,0.864066582109764,0.0010381181657376987,0.5345892003089768,-0.14828630775140408,0.8841161721180322,0.885159369197014,0.9979971943144264,0.9982218255326827
2,orig,42,0.8641946080295937,0.0010461633997677561,0.5509393185589505,-0.1482848744173316,0.8841227517157686,0.8840863739960443,0.9979966685739268,0.9981994947873747
2,orig,43,0.86395408420768,0.0010699301582042951,0.6712052603991945,-0.15230016626456264,0.8841723989682087,0.8837518909992128,0.997994695751438,0.9982111819343534
2,orig,44,0.8641624265997987,0.0010609959373774677,0.6778164791727228,-0.1472896094260822,0.8842379119925379,0.884350121612594,0.9979887489965429,0.9982045968577214
2,orig,45,0.8642099470603299,0.0010530271511394913,0.6020629172403708,-0.147633498213766,0.8841328734483266,0.8837605999512814,0.9979944142831567,0.9982017542174391
2,orig,46,0.8639283712808278,0.0010437009941103243,0.5316943109066007,-0.14114456357207367,0.884074728894632,0.8841983078188584,0.9979962930334199,0.9982180263160816
2,orig,47,0.8644125492233516,0.0010533615340020124,0.5558284095302665,-0.14768581278125942,0.8842829715082119,0.8843683492303884,0.997981800132379,0.9981876755000145
2,orig,48,0.8638779996121908,0.0010551726481089873,0.5374871875657344,-0.152237521494125,0.8846538658392482,0.8842659219718894,0.9979920337262381,0.9982269911615864
2,orig,49,0.8637968902750327,0.0010540710699590008,0.5250468177888771,-0.15134304466925907,0.884150303581008,0.8844379953487452,0.9979953248438409,0.9982041035482413
2,orig,50,0.8636571643374137,0.0010397916828435321,0.617787539543987,-0.14601892198146105,0.8841677538516024,0.8839624572646938,0.9979820624958008,0.9981932527091728
2,orig,51,0.864200735504538,0.0010489880025381427,0.5726698207765278,-0.13957704119279907,0.8842617471097765,0.8853510599964824,0.9979906817461291,0.9982005385894838
2,orig,52,0.8640791137374662,0.0010538109713904512,0.6223479510254563,-0.14283707782621993,0.8842422652002042,0.8852744475412777,0.9979994703770391,0.9982275778513402
2,orig,53,0.8644845403409028,0.0010327431155942011,0.620339672676325,-0.13556139527312003,0.8841349100966904,0.8838449398924759,0.9979920501849383,0.9982462387345941
2,orig,54,0.864132360699027,0.0010552461592039475,0.5282951948918366,-0.1537478418164432,0.8840361221949381,0.8845955311800124,0.9979864057805184,0.998189890176303
2,orig,55,0.8643101812989386,0.0010613056717105633,0.6453929730634098,-0.1382776449886251,0.8840492489066918,0.8839870315462918,0.9979976292938624,0.9982499006211532
2,orig,56,0.864424329123676,0.0010520370652917495,0.5914446325966228,-0.15185502379696292,0.8841342955444704,0.8849248287766618,0.9979831049593714,0.998190869017398
2,orig,57,0.8644266708697854,0.001050899615294793,0.5656878820951432,-0.14974518612383173,0.8841667482105317,0.8841529106595867,0.9980034482980672,0.9982712161921921
2,orig,58,0.8636611769031304,0.0010467963615368697,0.6859408493981162,-0.13752422269787937,0.8841432180133797,0.884736894929187,0.9979908100511323,0.9981882690059071
2,orig,59,0.8640397214297098,0.0010507573382519152,0.6125789878442087,-0.15230741663069985,0.8840858746089807,0.883991268312136,0.9979948285900565,0.9982074131055501
2,orig,60,0.8641631338671824,0.0010567966030277118,0.5573498708609587,-0.14536885378296907,0.8851232067106466,0.886906548260469,0.9979940752482456,0.9982535785752634
2,orig,61,0.86379672498864,0.0010426103061299712,0.5999834953529818,-0.1369974938361562,0.8843008567629262,0.8843486198241793,0.9979870796751803,0.9982084702966297
2,orig,62,0.8638948666637587,0.0010395812890959864,0.6279249051644519,-0.14847860940099372,0.8847270869669571,0.8852831266353552,0.9979832899442396,0.9982367190594413
2,orig,63,0.8646828573113066,0.0010392852710921175,0.6091391387765133,-0.1427418065811784,0.884141861527436,0.884320121591736,0.9979900090517572,0.9981923382678177
2,orig,64,0.8642930475032196,0.0010692229143826613,0.6592261062984559,-0.14401192739576427,0.8841653069816034,0.8838963625929441,0.997983438068459,0.9981953264857492
2,orig,65,0.8641344334599573,0.0010474802887307899,0.5442303388868625,-0.14125772159821318,0.8841148524382922,0.8850853514076857,0.9979868309440526,0.9982200571503742
2,orig,66,0.8641152073098173,0.001042939332700308,0.6064804517053534,-0.14744844139555643,0.8842005867561642,0.8844688044052035,0.997986085381742,0.9982371095503952
2,orig,67,0.8644159725137027,0.0010270154834833482,0.5456698914146925,-0.14523722168073724,0.8844225631351625,0.8867236383566105,0.9979851740621158,0.998186861129458
2,orig,68,0.863810462871137,0.001059829249286253,0.7166932775725647,-0.14620174601876385,0.8841887904080976,0.8837784127533876,0.9979895527484695,0.9981956915026114
2,orig,69,0.8643102329116455,0.001067286346590138,0.6342195384186065,-0.14844791091402476,0.8844025607044944,0.8841411325911084,0.9979834471881439,0.998184173419479
2,orig,70,0.8637717845957217,0.0010441786657301602,0.6539976913085018,-0.14414293608235557,0.8840588432553141,0.8836110415655032,0.9979865546829043,0.9981976798187746
2,orig,71,0.8639386055039896,0.0010675584972382806,0.5863995400315558,-0.15498565156243369,0.8844415034225294,0.8842493576717425,0.9979881618985571,0.9982229696594968
2,orig,72,0.8642025444698548,0.0010442547149802602,0.5729956498969093,-0.15741651499275308,0.8840604351649836,0.8837942121424796,0.9979880079295255,0.9981902543617471
2,orig,73,0.8645876492605066,0.0010658633382793828,0.5899034690510926,-0.14516007104292175,0.8843856207721309,0.8840535582607754,0.9979927209717392,0.9982118319186581
2,orig,74,0.8635814007075263,0.0010508738045418508,0.5688216611361349,-0.14039150377118528,0.8840047520803226,0.883967143624956,0.9980067388917311,0.99821640939534
2,orig,75,0.8641242982620291,0.0010414039623033657,0.5844070573979575,-0.1435286203958785,0.8854502084634135,0.8871762801641209,0.9979859541263275,0.9982083202360219
2,orig,76,0.8641834473440966,0.0010369256046067496,0.553929014338698,-0.14328989269186135,0.8848848030262917,0.8844531056373649,0.9980014361255205,0.9982283662464003
2,orig,77,0.863949483979257,0.0010477069388559915,0.5973407640138936,-0.1438781865082294,0.8840722210487791,0.8843742694708936,0.9979975979030732,0.9982037548902066
2,orig,78,0.8640113863226251,0.0010539333553476978,0.5802369259844966,-0.1456010159060754,0.88418822682659,0.8841506019217842,0.9980071172416575,0.9982688580636848
2,orig,79,0.8643443918197727,0.0010525950281920285,0.6346776936624804,-0.14975444159699783,0.8840382294450267,0.8844795920002089,0.9979804656061378,0.9981822261367638
2,orig,80,0.8642406430136215,0.0010440615515126856,0.5564897035778934,-0.16441495582724022,0.8841170206422806,0.8853049089616839,0.997990982452918,0.9982009752117573
2,orig,81,0.864016009133968,0.0010748179394205405,0.5183555282898177,-0.1481064412851659,0.8841564889770266,0.8837401983911108,0.9979835689923462,0.9982086883940922
2,orig,82,0.8638948062730795,0.0010637619753279478,0.5881885758156832,-0.1526145862337564,0.8846284427621989,0.8845078844126625,0.9979942783232422,0.9982381050645508
2,orig,83,0.8642465940780537,0.0010397115151547483,0.6193341928040803,-0.14902270301892742,0.8847380977144977,0.8858871024720352,0.9979911695690464,0.9982760274047854
