fid,dim,iid,rep,obj_value,set_skewness,set_quad_simp_r2,set_fd,set_lin_inter_r2,set_nbc_sd,set_nbc_cor,set_lin_simple_r2,set_quad_inter_r2,cma_skewness,cma_quad_simp_r2,cma_fd,cma_lin_inter_r2,cma_nbc_sd,cma_nbc_cor,cma_lin_simple_r2,cma_quad_inter_r2
7,2,1,6,0.0087297333533831,0.418356750672898,0.318976866003913,0.0269136840829658,0.711042234790806,0.580714786460287,0.904393724354624,0.0380694459175959,0.99407482495808,0.747144463723652,0.31040207069551,0.0021512998933953,0.699798112414627,0.502750082941149,-0.15580615498346,0.161058242342458,0.875664287417495
7,2,1,7,0.0117396359248215,0.418356750672898,0.318976866003913,0.0269136840829658,0.711042234790806,0.580714786460287,0.904393724354624,0.0380694459175959,0.99407482495808,0.667364470292532,0.285296241552293,0.002897208948745,0.666816764149248,0.50365984105949,-0.172371288725889,0.188241669887758,0.863774102030326
7,2,1,8,0.0020868925114144,0.418356750672898,0.318976866003913,0.0269136840829658,0.711042234790806,0.580714786460287,0.904393724354624,0.0380694459175959,0.99407482495808,1.24933669264704,0.28263462002564,0.0016793698721004,0.676820522404513,0.510527584353252,-0.134548341720252,0.0911806204961633,0.918358007010022
7,2,1,9,0.0077106720129966,0.418356750672898,0.318976866003913,0.0269136840829658,0.711042234790806,0.580714786460287,0.904393724354624,0.0380694459175959,0.99407482495808,0.839896913922417,0.310844459701125,0.0025485325521281,0.669306272441583,0.507042666007619,-0.157558460545872,0.164820547656409,0.889078310313832
7,2,1,10,0.0199408387809666,0.4183567506728979,0.3189768660039132,0.0269136840829658,0.7110422347908059,0.5807147864602867,0.904393724354624,0.0380694459175958,0.99407482495808,0.5678755154549022,0.274069385644041,0.0029130432287128,0.6299297830004555,0.491570123411993,-0.2094846216188272,0.2375030415170615,0.799542874391549
8,2,1,0,0.0024014080749366,0.588003193010733,0.858136972318284,0.0039437041218729,0.435246905022855,0.459239658213236,0.912659056623095,0.420953773693946,0.972469386569769,1.83805953051423,0.802992313323207,0.0009126717620891,0.428966691581399,0.43459334810709,-0.124472293482954,0.426039718901102,0.902493530517575
8,2,1,1,0.0020055751568155,0.588003193010733,0.858136972318284,0.0039437041218729,0.435246905022855,0.459239658213236,0.912659056623095,0.420953773693946,0.972469386569769,1.87399770097263,0.812380773237622,0.0007388807112886,0.425445695026592,0.438681801994102,-0.123320644471359,0.426601428113206,0.906194680291863
8,2,1,2,0.0003862972485249,0.588003193010733,0.858136972318284,0.0039437041218729,0.435246905022855,0.459239658213236,0.912659056623095,0.420953773693946,0.972469386569769,2.12487079658768,0.840497615762568,0.0004822967188897,0.428185367104045,0.43480894610352,-0.123227782319955,0.427572624599797,0.937101922784365
8,2,1,3,0.0010743584456916,0.588003193010733,0.858136972318284,0.0039437041218729,0.435246905022855,0.459239658213236,0.912659056623095,0.420953773693946,0.972469386569769,1.97547752182395,0.83305842522167,0.0005467125551007,0.427209742990393,0.435411123129312,-0.121936317142232,0.421400034814662,0.921911863365511
8,2,1,4,0.0009490986524098,0.588003193010733,0.858136972318284,0.0039437041218729,0.435246905022855,0.459239658213236,0.912659056623095,0.420953773693946,0.972469386569769,1.99457425225586,0.8286482157556,0.000611868244653,0.428104630372171,0.43681598601095,-0.124136617936244,0.424313463261483,0.92856353611931
8,2,1,5,0.0017723718432159,0.588003193010733,0.858136972318284,0.0039437041218729,0.435246905022855,0.459239658213236,0.912659056623095,0.420953773693946,0.972469386569769,1.90702023206485,0.836217078746995,0.0008662464843985,0.428140757537208,0.434551086589076,-0.130354873251231,0.428662638927844,0.898746035400956
8,2,1,6,0.0029577135555575,0.588003193010733,0.858136972318284,0.0039437041218729,0.435246905022855,0.459239658213236,0.912659056623095,0.420953773693946,0.972469386569769,1.72975227665126,0.81939770053007,0.0009162159420874,0.434146401784367,0.440394135776013,-0.124089248991717,0.423656705423938,0.90404801981341
8,2,1,7,0.0004525214154448,0.588003193010733,0.858136972318284,0.0039437041218729,0.435246905022855,0.459239658213236,0.912659056623095,0.420953773693946,0.972469386569769,2.1047858481699,0.835830492210557,0.0005064376241605,0.425372732699663,0.436315171098755,-0.126068075293778,0.425780487163204,0.937751331620277
8,2,1,8,0.0013116618631744,0.588003193010733,0.858136972318284,0.0039437041218729,0.435246905022855,0.459239658213236,0.912659056623095,0.420953773693946,0.972469386569769,1.98663800786561,0.81460840112079,0.0007631451637425,0.429708770295731,0.43377843079796,-0.125265632246736,0.418417000692555,0.912283035723114
8,2,1,9,0.0015043408080263,0.588003193010733,0.858136972318284,0.0039437041218729,0.435246905022855,0.459239658213236,0.912659056623095,0.420953773693946,0.972469386569769,1.94541661332547,0.811510700774403,0.0009590892195206,0.427666736429437,0.436927969757652,-0.121836824804119,0.426969150414077,0.915824516308226
8,2,1,10,0.003347614014711,0.5880031930107334,0.8581369723182838,0.0039437041218729,0.4352469050228551,0.4592396582132355,0.9126590566230954,0.4209537736939464,0.9724693865697688,1.7468570279403413,0.8007070479412687,0.0011873930837519,0.443357166713185,0.4349151411635285,-0.1266740760400453,0.4287551508784,0.8896229985445336
9,2,1,0,0.0276645652490768,0.839933539503029,0.401103604942678,0.0026238654530818,0.558727536278755,0.550170845688309,0.943556663792575,0.0987112478778582,0.952933799735942,1.53426913763767,0.411222610009655,0.0019138451538251,0.545997270027823,0.479041220317731,-0.164881664912545,0.176961252548079,0.814434510684257
9,2,1,1,0.0285961774679493,0.839933539503029,0.401103604942678,0.0026238654530818,0.558727536278755,0.550170845688309,0.943556663792575,0.0987112478778582,0.952933799735942,1.59428934839161,0.33137056366654,0.0018242361868094,0.432058804481717,0.481988579037421,-0.134445600011005,0.215736261675014,0.815692751750083
9,2,1,2,0.0256911568378874,0.839933539503029,0.401103604942678,0.0026238654530818,0.558727536278755,0.550170845688309,0.943556663792575,0.0987112478778582,0.952933799735942,1.66368689923658,0.430018780283488,0.0017246705034279,0.54183399779256,0.477920623671389,-0.138292218106437,0.221355577392156,0.794120738947219
9,2,1,3,0.0194871579595258,0.839933539503029,0.401103604942678,0.0026238654530818,0.558727536278755,0.550170845688309,0.943556663792575,0.0987112478778582,0.952933799735942,1.88974495209518,0.446383681842076,0.0024694969480505,0.504729688311886,0.480132212905077,-0.137518140536435,0.198154264806645,0.826919885669409
